joinname_author,gender,sector,level,level_2010,level_changed,university,universityrank,department,georegion,first_pub,last_pub,years_diff,total_pub,year,n_author,f_i,int_score,int_pre_post,ANVUR,pub_pre_post,c_avg,cit_pre_post,coauthors_pre_post,fss,fss_pre_post,fascia_journal,fascia_pre_post,proportion_fascia,uni_cat,uniDept,id
sala_emanuela_maria,F,SPS/07,assistant professor,assistant professor,same_level,MILANO-BICOCCA,high,Sociology,north,2006,2014,8,12,2012,4,0.25,0.75,0.642857142857143,Post_ANVUR,7,3.55972696245734,32,2.14285714285714,0.731270774167399,0.394833456341558,not_fascia_A,7,1,29,29   Sociology,483
sala_emanuela_maria,F,SPS/07,assistant professor,assistant professor,same_level,MILANO-BICOCCA,high,Sociology,north,2006,2014,8,12,2011,2,0.5,0.5,0.642857142857143,Post_ANVUR,7,5.28971962616822,32,2.14285714285714,0.731270774167399,0.394833456341558,not_fascia_A,7,1,29,29   Sociology,483
sala_emanuela_maria,F,SPS/07,assistant professor,assistant professor,same_level,MILANO-BICOCCA,high,Sociology,north,2006,2014,8,12,2011,3,0.333333333333333,1,0.642857142857143,Post_ANVUR,7,5.28971962616822,32,2.14285714285714,0.731270774167399,0.394833456341558,not_fascia_A,7,1,29,29   Sociology,483
sala_emanuela_maria,F,SPS/07,assistant professor,assistant professor,same_level,MILANO-BICOCCA,high,Sociology,north,2006,2014,8,12,2009,3,0.333333333333333,1,0.96,Before_ANVUR,5,6.25454545454546,68,2.2,0.731270774167399,0.336437317825841,not_fascia_A,5,1,29,29   Sociology,483
sala_emanuela_maria,F,SPS/07,assistant professor,assistant professor,same_level,MILANO-BICOCCA,high,Sociology,north,2006,2014,8,12,2009,2,0.5,1,0.96,Before_ANVUR,5,6.25454545454546,68,2.2,0.731270774167399,0.336437317825841,not_fascia_A,5,1,29,29   Sociology,483
sala_emanuela_maria,F,SPS/07,assistant professor,assistant professor,same_level,MILANO-BICOCCA,high,Sociology,north,2006,2014,8,12,2008,4,0.25,1,0.96,Before_ANVUR,5,8.54545454545455,68,2.2,0.731270774167399,0.336437317825841,not_fascia_A,5,1,29,29   Sociology,483
sala_emanuela_maria,F,SPS/07,assistant professor,assistant professor,same_level,MILANO-BICOCCA,high,Sociology,north,2006,2014,8,12,2006,2,0.5,1,0.96,Before_ANVUR,5,8.55208333333333,68,2.2,0.731270774167399,0.336437317825841,not_fascia_A,5,1,29,29   Sociology,483
sala_emanuela_maria,F,SPS/07,assistant professor,assistant professor,same_level,MILANO-BICOCCA,high,Sociology,north,2006,2014,8,12,2006,5,0.2,0.8,0.96,Before_ANVUR,5,8.55208333333333,68,2.2,0.731270774167399,0.336437317825841,not_fascia_A,5,1,29,29   Sociology,483
salento_angelo,M,SPS/07,assistant professor,assistant professor,same_level,SALENTO,medium,Humanities,south,2012,2013,1,3,2013,1,1,0,0.166666666666667,Post_ANVUR,3,2.34501347708895,2,1,0.282605804799741,0.282605804799741,fascia_A,2,0.666666666666667,46,46   Humanities,484
salento_angelo,M,SPS/07,assistant professor,assistant professor,same_level,SALENTO,medium,Humanities,south,2012,2013,1,3,2013,3,0.333333333333333,0,0.166666666666667,Post_ANVUR,3,2.34501347708895,2,1,0.282605804799741,0.282605804799741,not_fascia_A,1,0.333333333333333,46,46   Humanities,484
salento_angelo,M,SPS/07,assistant professor,assistant professor,same_level,SALENTO,medium,Humanities,south,2012,2013,1,3,2012,2,0.5,0.5,0.166666666666667,Post_ANVUR,3,3.55972696245734,2,1,0.282605804799741,0.282605804799741,fascia_A,2,0.666666666666667,46,46   Humanities,484
salmieri_luca,M,SPS/08,assistant professor,assistant professor,same_level,"ROMA ""La Sapienza""",high,Social Sciences,center,2009,2009,1,1,2009,1,1,0,0,Before_ANVUR,1,6.25454545454546,0,0,0,0,not_fascia_A,1,1,43,43   Social Sciences,485
salvini_andrea,M,SPS/07,associate professor,associate professor,same_level,PISA,high,Social Sciences,center,2010,2010,1,1,2010,1,1,0,0,Before_ANVUR,1,5.21022727272727,9,0,1.72737186477645,1.72737186477645,not_fascia_A,1,1,39,39   Social Sciences,486
sampugnaro_rossana,F,SPS/11,assistant professor,assistant professor,same_level,CATANIA,medium,Political Sciences,isolated,2015,2015,1,1,2015,1,1,0,0,Post_ANVUR,1,0.420353982300885,1,0,2.37894736842105,2.37894736842105,fascia_A,1,1,11,11   Political Sciences,487
sannella_alessandra,F,SPS/07,assistant professor,unknown,not_same_level,CASSINO e LAZIO MERIDIONALE,medium,Humanities,center,2007,2014,7,2,2014,2,0.5,0,0,Post_ANVUR,1,1.59946949602122,0,1,0,0,not_fascia_A,1,1,10,10   Humanities,488
sannella_alessandra,F,SPS/07,assistant professor,unknown,not_same_level,CASSINO e LAZIO MERIDIONALE,medium,Humanities,center,2007,2014,7,2,2007,2,0.5,0,0,Before_ANVUR,1,11.8645833333333,0,1,0,0,fascia_A,1,1,10,10   Humanities,488
santambrogio_ambrogio,M,SPS/07,full professor,full professor,same_level,PERUGIA,high,Social Sciences,center,2012,2012,1,1,2012,1,1,0,0,Post_ANVUR,1,3.55972696245734,0,0,0,0,fascia_A,1,1,37,37   Social Sciences,489
santoro_marco,M,SPS/07,associate professor,associate professor,same_level,BOLOGNA,high,Humanities,north,2006,2014,8,17,2014,1,1,0,0,Post_ANVUR,9,1.59946949602122,13,0.111111111111111,1.14840207411479,0.40770552428118,fascia_A,7,0.777777777777778,7,7   Humanities,490
santoro_marco,M,SPS/07,associate professor,associate professor,same_level,BOLOGNA,high,Humanities,north,2006,2014,8,17,2014,1,1,0,0,Post_ANVUR,9,1.59946949602122,13,0.111111111111111,1.14840207411479,0.40770552428118,fascia_A,7,0.777777777777778,7,7   Humanities,490
santoro_marco,M,SPS/07,associate professor,associate professor,same_level,BOLOGNA,high,Humanities,north,2006,2014,8,17,2013,1,1,0,0,Post_ANVUR,9,2.34501347708895,13,0.111111111111111,1.14840207411479,0.40770552428118,not_fascia_A,2,0.222222222222222,7,7   Humanities,490
santoro_marco,M,SPS/07,associate professor,associate professor,same_level,BOLOGNA,high,Humanities,north,2006,2014,8,17,2013,1,1,0,0,Post_ANVUR,9,2.34501347708895,13,0.111111111111111,1.14840207411479,0.40770552428118,fascia_A,7,0.777777777777778,7,7   Humanities,490
santoro_marco,M,SPS/07,associate professor,associate professor,same_level,BOLOGNA,high,Humanities,north,2006,2014,8,17,2013,2,0.5,0,0,Post_ANVUR,9,2.34501347708895,13,0.111111111111111,1.14840207411479,0.40770552428118,fascia_A,7,0.777777777777778,7,7   Humanities,490
santoro_marco,M,SPS/07,associate professor,associate professor,same_level,BOLOGNA,high,Humanities,north,2006,2014,8,17,2013,1,1,0,0,Post_ANVUR,9,2.34501347708895,13,0.111111111111111,1.14840207411479,0.40770552428118,fascia_A,7,0.777777777777778,7,7   Humanities,490
santoro_marco,M,SPS/07,associate professor,associate professor,same_level,BOLOGNA,high,Humanities,north,2006,2014,8,17,2012,1,1,0,0,Post_ANVUR,9,3.55972696245734,13,0.111111111111111,1.14840207411479,0.40770552428118,fascia_A,7,0.777777777777778,7,7   Humanities,490
santoro_marco,M,SPS/07,associate professor,associate professor,same_level,BOLOGNA,high,Humanities,north,2006,2014,8,17,2012,1,1,0,0,Post_ANVUR,9,3.55972696245734,13,0.111111111111111,1.14840207411479,0.40770552428118,fascia_A,7,0.777777777777778,7,7   Humanities,490
santoro_marco,M,SPS/07,associate professor,associate professor,same_level,BOLOGNA,high,Humanities,north,2006,2014,8,17,2011,1,1,0,0,Post_ANVUR,9,5.28971962616822,13,0.111111111111111,1.14840207411479,0.40770552428118,not_fascia_A,2,0.222222222222222,7,7   Humanities,490
santoro_marco,M,SPS/07,associate professor,associate professor,same_level,BOLOGNA,high,Humanities,north,2006,2014,8,17,2010,1,1,0,0.104166666666667,Before_ANVUR,8,5.21022727272727,54,0.5,1.14840207411479,0.740696549833607,not_fascia_A,8,1,7,7   Humanities,490
santoro_marco,M,SPS/07,associate professor,associate professor,same_level,BOLOGNA,high,Humanities,north,2006,2014,8,17,2009,3,0.333333333333333,0.333333333333333,0.104166666666667,Before_ANVUR,8,6.25454545454546,54,0.5,1.14840207411479,0.740696549833607,not_fascia_A,8,1,7,7   Humanities,490
santoro_marco,M,SPS/07,associate professor,associate professor,same_level,BOLOGNA,high,Humanities,north,2006,2014,8,17,2008,1,1,0,0.104166666666667,Before_ANVUR,8,8.54545454545455,54,0.5,1.14840207411479,0.740696549833607,not_fascia_A,8,1,7,7   Humanities,490
santoro_marco,M,SPS/07,associate professor,associate professor,same_level,BOLOGNA,high,Humanities,north,2006,2014,8,17,2008,1,1,0,0.104166666666667,Before_ANVUR,8,8.54545454545455,54,0.5,1.14840207411479,0.740696549833607,not_fascia_A,8,1,7,7   Humanities,490
santoro_marco,M,SPS/07,associate professor,associate professor,same_level,BOLOGNA,high,Humanities,north,2006,2014,8,17,2007,2,0.5,0,0.104166666666667,Before_ANVUR,8,11.8645833333333,54,0.5,1.14840207411479,0.740696549833607,not_fascia_A,8,1,7,7   Humanities,490
santoro_marco,M,SPS/07,associate professor,associate professor,same_level,BOLOGNA,high,Humanities,north,2006,2014,8,17,2007,2,0.5,0.5,0.104166666666667,Before_ANVUR,8,11.8645833333333,54,0.5,1.14840207411479,0.740696549833607,not_fascia_A,8,1,7,7   Humanities,490
santoro_marco,M,SPS/07,associate professor,associate professor,same_level,BOLOGNA,high,Humanities,north,2006,2014,8,17,2006,1,1,0,0.104166666666667,Before_ANVUR,8,8.55208333333333,54,0.5,1.14840207411479,0.740696549833607,not_fascia_A,8,1,7,7   Humanities,490
santoro_marco,M,SPS/07,associate professor,associate professor,same_level,BOLOGNA,high,Humanities,north,2006,2014,8,17,2006,1,1,0,0.104166666666667,Before_ANVUR,8,8.55208333333333,54,0.5,1.14840207411479,0.740696549833607,not_fascia_A,8,1,7,7   Humanities,490
santoro_monica,F,SPS/08,assistant professor,assistant professor,same_level,MILANO,high,Social Sciences,north,2009,2015,6,4,2015,1,1,0,0,Post_ANVUR,3,0.420353982300885,0,0,0.053294573643411,0,not_fascia_A,2,0.666666666666667,28,28   Social Sciences,491
santoro_monica,F,SPS/08,assistant professor,assistant professor,same_level,MILANO,high,Social Sciences,north,2009,2015,6,4,2014,1,1,0,0,Post_ANVUR,3,1.59946949602122,0,0,0.053294573643411,0,fascia_A,1,0.333333333333333,28,28   Social Sciences,491
santoro_monica,F,SPS/08,assistant professor,assistant professor,same_level,MILANO,high,Social Sciences,north,2009,2015,6,4,2012,1,1,0,0,Post_ANVUR,3,3.55972696245734,0,0,0.053294573643411,0,not_fascia_A,2,0.666666666666667,28,28   Social Sciences,491
santoro_monica,F,SPS/08,assistant professor,assistant professor,same_level,MILANO,high,Social Sciences,north,2009,2015,6,4,2009,1,1,0,0,Before_ANVUR,1,6.25454545454546,2,0,0.053294573643411,0.053294573643411,not_fascia_A,1,1,28,28   Social Sciences,491
sarti_simone,M,SPS/07,assistant professor,unknown,not_same_level,MILANO,high,Social Sciences,north,2007,2015,8,8,2015,2,0.5,0,0.25,Post_ANVUR,6,0.420353982300885,3,1.16666666666667,0.073050756499555,0.041444083979801,not_fascia_A,3,0.5,28,28   Social Sciences,492
sarti_simone,M,SPS/07,assistant professor,unknown,not_same_level,MILANO,high,Social Sciences,north,2007,2015,8,8,2013,3,0.333333333333333,1,0.25,Post_ANVUR,6,2.34501347708895,3,1.16666666666667,0.073050756499555,0.041444083979801,not_fascia_A,3,0.5,28,28   Social Sciences,492
sarti_simone,M,SPS/07,assistant professor,unknown,not_same_level,MILANO,high,Social Sciences,north,2007,2015,8,8,2013,1,1,0,0.25,Post_ANVUR,6,2.34501347708895,3,1.16666666666667,0.073050756499555,0.041444083979801,fascia_A,3,0.5,28,28   Social Sciences,492
sarti_simone,M,SPS/07,assistant professor,unknown,not_same_level,MILANO,high,Social Sciences,north,2007,2015,8,8,2013,1,1,0,0.25,Post_ANVUR,6,2.34501347708895,3,1.16666666666667,0.073050756499555,0.041444083979801,fascia_A,3,0.5,28,28   Social Sciences,492
sarti_simone,M,SPS/07,assistant professor,unknown,not_same_level,MILANO,high,Social Sciences,north,2007,2015,8,8,2012,2,0.5,0.5,0.25,Post_ANVUR,6,3.55972696245734,3,1.16666666666667,0.073050756499555,0.041444083979801,fascia_A,3,0.5,28,28   Social Sciences,492
sarti_simone,M,SPS/07,assistant professor,unknown,not_same_level,MILANO,high,Social Sciences,north,2007,2015,8,8,2011,4,0.25,0,0.25,Post_ANVUR,6,5.28971962616822,3,1.16666666666667,0.073050756499555,0.041444083979801,not_fascia_A,3,0.5,28,28   Social Sciences,492
sarti_simone,M,SPS/07,assistant professor,unknown,not_same_level,MILANO,high,Social Sciences,north,2007,2015,8,8,2010,2,0.5,0,0,Before_ANVUR,2,5.21022727272727,9,1.5,0.073050756499555,0.031606672519754,not_fascia_A,2,1,28,28   Social Sciences,492
sarti_simone,M,SPS/07,assistant professor,unknown,not_same_level,MILANO,high,Social Sciences,north,2007,2015,8,8,2007,3,0.333333333333333,0,0,Before_ANVUR,2,11.8645833333333,9,1.5,0.073050756499555,0.031606672519754,not_fascia_A,2,1,28,28   Social Sciences,492
sartori_francesca,F,SPS/07,associate professor,assistant professor,not_same_level,TRENTO,medium,Sociology,north,2006,2006,1,1,2006,5,0.2,0,0,Before_ANVUR,1,8.55208333333333,6,4,0.140316686967113,0.140316686967113,not_fascia_A,1,1,57,57   Sociology,493
sartori_laura,F,SPS/07,associate professor,assistant professor,not_same_level,BOLOGNA,high,Political Sciences,north,2012,2015,3,3,2015,4,0.25,0.75,0.416666666666667,Post_ANVUR,3,0.420353982300885,6,1.33333333333333,0.625207296849088,0.625207296849088,not_fascia_A,3,1,7,7   Political Sciences,494
sartori_laura,F,SPS/07,associate professor,assistant professor,not_same_level,BOLOGNA,high,Political Sciences,north,2012,2015,3,3,2014,2,0.5,0.5,0.416666666666667,Post_ANVUR,3,1.59946949602122,6,1.33333333333333,0.625207296849088,0.625207296849088,not_fascia_A,3,1,7,7   Political Sciences,494
sartori_laura,F,SPS/07,associate professor,assistant professor,not_same_level,BOLOGNA,high,Political Sciences,north,2012,2015,3,3,2012,1,1,0,0.416666666666667,Post_ANVUR,3,3.55972696245734,6,1.33333333333333,0.625207296849088,0.625207296849088,not_fascia_A,3,1,7,7   Political Sciences,494
sassatelli_roberta,F,SPS/08,associate professor,associate professor,same_level,MILANO,high,Social Sciences,north,2009,2015,6,10,2015,1,1,0,0.071428571428572,Post_ANVUR,7,0.420353982300885,9,0.571428571428571,1.58795715186608,0.663864890841898,not_fascia_A,6,0.857142857142857,28,28   Social Sciences,495
sassatelli_roberta,F,SPS/08,associate professor,associate professor,same_level,MILANO,high,Social Sciences,north,2009,2015,6,10,2015,1,1,0,0.071428571428572,Post_ANVUR,7,0.420353982300885,9,0.571428571428571,1.58795715186608,0.663864890841898,not_fascia_A,6,0.857142857142857,28,28   Social Sciences,495
sassatelli_roberta,F,SPS/08,associate professor,associate professor,same_level,MILANO,high,Social Sciences,north,2009,2015,6,10,2014,2,0.5,0,0.071428571428572,Post_ANVUR,7,1.59946949602122,9,0.571428571428571,1.58795715186608,0.663864890841898,not_fascia_A,6,0.857142857142857,28,28   Social Sciences,495
sassatelli_roberta,F,SPS/08,associate professor,associate professor,same_level,MILANO,high,Social Sciences,north,2009,2015,6,10,2013,4,0.25,0.5,0.071428571428572,Post_ANVUR,7,2.34501347708895,9,0.571428571428571,1.58795715186608,0.663864890841898,fascia_A,1,0.142857142857143,28,28   Social Sciences,495
sassatelli_roberta,F,SPS/08,associate professor,associate professor,same_level,MILANO,high,Social Sciences,north,2009,2015,6,10,2012,1,1,0,0.071428571428572,Post_ANVUR,7,3.55972696245734,9,0.571428571428571,1.58795715186608,0.663864890841898,not_fascia_A,6,0.857142857142857,28,28   Social Sciences,495
sassatelli_roberta,F,SPS/08,associate professor,associate professor,same_level,MILANO,high,Social Sciences,north,2009,2015,6,10,2012,1,1,0,0.071428571428572,Post_ANVUR,7,3.55972696245734,9,0.571428571428571,1.58795715186608,0.663864890841898,not_fascia_A,6,0.857142857142857,28,28   Social Sciences,495
sassatelli_roberta,F,SPS/08,associate professor,associate professor,same_level,MILANO,high,Social Sciences,north,2009,2015,6,10,2011,1,1,0,0.071428571428572,Post_ANVUR,7,5.28971962616822,9,0.571428571428571,1.58795715186608,0.663864890841898,not_fascia_A,6,0.857142857142857,28,28   Social Sciences,495
sassatelli_roberta,F,SPS/08,associate professor,associate professor,same_level,MILANO,high,Social Sciences,north,2009,2015,6,10,2010,2,0.5,0,0.111111111111111,Before_ANVUR,3,5.21022727272727,56,1,1.58795715186608,0.92409226102418,not_fascia_A,3,1,28,28   Social Sciences,495
sassatelli_roberta,F,SPS/08,associate professor,associate professor,same_level,MILANO,high,Social Sciences,north,2009,2015,6,10,2010,1,1,0,0.111111111111111,Before_ANVUR,3,5.21022727272727,56,1,1.58795715186608,0.92409226102418,not_fascia_A,3,1,28,28   Social Sciences,495
sassatelli_roberta,F,SPS/08,associate professor,associate professor,same_level,MILANO,high,Social Sciences,north,2009,2015,6,10,2009,3,0.333333333333333,0.333333333333333,0.111111111111111,Before_ANVUR,3,6.25454545454546,56,1,1.58795715186608,0.92409226102418,not_fascia_A,3,1,28,28   Social Sciences,495
sbraccia_alvise,M,SPS/12,assistant professor,assistant professor,same_level,BOLOGNA,high,Humanities,north,2015,2015,1,1,2015,1,1,0,0,Post_ANVUR,1,0.420353982300885,0,0,0,0,not_fascia_A,1,1,7,7   Humanities,496
scalon_roberto_francesco,M,SPS/08,assistant professor,assistant professor,same_level,TORINO,high,Social Sciences,north,2015,2015,1,1,2015,2,0.5,0,0,Post_ANVUR,1,0.420353982300885,0,1,0,0,not_fascia_A,1,1,56,56   Social Sciences,497
scamuzzi_sergio_bernardino_s,M,SPS/07,full professor,unknown,not_same_level,TORINO,high,Social Sciences,north,2013,2013,1,2,2013,1,1,0,0,Post_ANVUR,2,2.34501347708895,0,0,0,0,not_fascia_A,2,1,56,56   Social Sciences,498
scamuzzi_sergio_bernardino_s,M,SPS/07,full professor,unknown,not_same_level,TORINO,high,Social Sciences,north,2013,2013,1,2,2013,1,1,0,0,Post_ANVUR,2,2.34501347708895,0,0,0,0,not_fascia_A,2,1,56,56   Social Sciences,498
scappini_ettore,M,SPS/07,assistant professor,assistant professor,same_level,BOLOGNA,high,Humanities,north,2006,2014,8,5,2014,2,0.5,0,0,Post_ANVUR,3,1.59946949602122,8,1,0.289943908339286,0.183496070303643,not_fascia_A,2,0.666666666666667,7,7   Humanities,499
scappini_ettore,M,SPS/07,assistant professor,assistant professor,same_level,BOLOGNA,high,Humanities,north,2006,2014,8,5,2013,2,0.5,0,0,Post_ANVUR,3,2.34501347708895,8,1,0.289943908339286,0.183496070303643,fascia_A,1,0.333333333333333,7,7   Humanities,499
scappini_ettore,M,SPS/07,assistant professor,assistant professor,same_level,BOLOGNA,high,Humanities,north,2006,2014,8,5,2012,2,0.5,0,0,Post_ANVUR,3,3.55972696245734,8,1,0.289943908339286,0.183496070303643,not_fascia_A,2,0.666666666666667,7,7   Humanities,499
scappini_ettore,M,SPS/07,assistant professor,assistant professor,same_level,BOLOGNA,high,Humanities,north,2006,2014,8,5,2010,1,1,0,0,Before_ANVUR,2,5.21022727272727,6,0,0.289943908339286,0.106447838035643,not_fascia_A,2,1,7,7   Humanities,499
scappini_ettore,M,SPS/07,assistant professor,assistant professor,same_level,BOLOGNA,high,Humanities,north,2006,2014,8,5,2006,1,1,0,0,Before_ANVUR,2,8.55208333333333,6,0,0.289943908339286,0.106447838035643,not_fascia_A,2,1,7,7   Humanities,499
scardigno_anna_fausta,F,SPS/08,assistant professor,assistant professor,same_level,BARI,high,Humanities,south,2014,2015,1,2,2015,5,0.2,0,0,Post_ANVUR,2,0.420353982300885,13,3.5,5.22680020947892,5.22680020947892,not_fascia_A,2,1,4,4   Humanities,500
scardigno_anna_fausta,F,SPS/08,assistant professor,assistant professor,same_level,BARI,high,Humanities,south,2014,2015,1,2,2014,4,0.25,0,0,Post_ANVUR,2,1.59946949602122,13,3.5,5.22680020947892,5.22680020947892,not_fascia_A,2,1,4,4   Humanities,500
scarscelli_daniele,M,SPS/12,assistant professor,assistant professor,same_level,PIEMONTE ORIENTALE,medium,Social Sciences,north,2012,2012,1,1,2012,4,0.25,0,0,Post_ANVUR,1,3.55972696245734,1,3,0.070230105465005,0.070230105465005,not_fascia_A,1,1,38,38   Social Sciences,501
scherer_stefani,F,SPS/07,full professor,assistant professor,not_same_level,TRENTO,medium,Sociology,north,2008,2015,7,10,2015,4,0.25,0,0.047619047619048,Post_ANVUR,7,0.420353982300885,17,2.14285714285714,1.97728039501667,0.698210627574813,not_fascia_A,6,0.857142857142857,57,57   Sociology,502
scherer_stefani,F,SPS/07,full professor,assistant professor,not_same_level,TRENTO,medium,Sociology,north,2008,2015,7,10,2015,3,0.333333333333333,0.333333333333333,0.047619047619048,Post_ANVUR,7,0.420353982300885,17,2.14285714285714,1.97728039501667,0.698210627574813,not_fascia_A,6,0.857142857142857,57,57   Sociology,502
scherer_stefani,F,SPS/07,full professor,assistant professor,not_same_level,TRENTO,medium,Sociology,north,2008,2015,7,10,2015,5,0.2,0,0.047619047619048,Post_ANVUR,7,0.420353982300885,17,2.14285714285714,1.97728039501667,0.698210627574813,not_fascia_A,6,0.857142857142857,57,57   Sociology,502
scherer_stefani,F,SPS/07,full professor,assistant professor,not_same_level,TRENTO,medium,Sociology,north,2008,2015,7,10,2014,4,0.25,0,0.047619047619048,Post_ANVUR,7,1.59946949602122,17,2.14285714285714,1.97728039501667,0.698210627574813,not_fascia_A,6,0.857142857142857,57,57   Sociology,502
scherer_stefani,F,SPS/07,full professor,assistant professor,not_same_level,TRENTO,medium,Sociology,north,2008,2015,7,10,2014,2,0.5,0,0.047619047619048,Post_ANVUR,7,1.59946949602122,17,2.14285714285714,1.97728039501667,0.698210627574813,not_fascia_A,6,0.857142857142857,57,57   Sociology,502
scherer_stefani,F,SPS/07,full professor,assistant professor,not_same_level,TRENTO,medium,Sociology,north,2008,2015,7,10,2013,2,0.5,0,0.047619047619048,Post_ANVUR,7,2.34501347708895,17,2.14285714285714,1.97728039501667,0.698210627574813,fascia_A,1,0.142857142857143,57,57   Sociology,502
scherer_stefani,F,SPS/07,full professor,assistant professor,not_same_level,TRENTO,medium,Sociology,north,2008,2015,7,10,2011,2,0.5,0,0.047619047619048,Post_ANVUR,7,5.28971962616822,17,2.14285714285714,1.97728039501667,0.698210627574813,not_fascia_A,6,0.857142857142857,57,57   Sociology,502
scherer_stefani,F,SPS/07,full professor,assistant professor,not_same_level,TRENTO,medium,Sociology,north,2008,2015,7,10,2009,2,0.5,0,0.166666666666667,Before_ANVUR,3,6.25454545454546,88,0.666666666666667,1.97728039501667,1.27906976744186,not_fascia_A,3,1,57,57   Sociology,502
scherer_stefani,F,SPS/07,full professor,assistant professor,not_same_level,TRENTO,medium,Sociology,north,2008,2015,7,10,2009,1,1,0,0.166666666666667,Before_ANVUR,3,6.25454545454546,88,0.666666666666667,1.97728039501667,1.27906976744186,not_fascia_A,3,1,57,57   Sociology,502
scherer_stefani,F,SPS/07,full professor,assistant professor,not_same_level,TRENTO,medium,Sociology,north,2008,2015,7,10,2008,2,0.5,0.5,0.166666666666667,Before_ANVUR,3,8.54545454545455,88,0.666666666666667,1.97728039501667,1.27906976744186,not_fascia_A,3,1,57,57   Sociology,502
sciarrone_rocco,M,SPS/07,associate professor,associate professor,same_level,TORINO,high,Social Sciences,north,2012,2014,2,3,2014,2,0.5,0,0,Post_ANVUR,3,1.59946949602122,11,1,1.71932006633499,1.71932006633499,not_fascia_A,3,1,56,56   Social Sciences,503
sciarrone_rocco,M,SPS/07,associate professor,associate professor,same_level,TORINO,high,Social Sciences,north,2012,2014,2,3,2013,2,0.5,0,0,Post_ANVUR,3,2.34501347708895,11,1,1.71932006633499,1.71932006633499,not_fascia_A,3,1,56,56   Social Sciences,503
sciarrone_rocco,M,SPS/07,associate professor,associate professor,same_level,TORINO,high,Social Sciences,north,2012,2014,2,3,2012,2,0.5,0,0,Post_ANVUR,3,3.55972696245734,11,1,1.71932006633499,1.71932006633499,not_fascia_A,3,1,56,56   Social Sciences,503
sciolla_loredana,F,SPS/07,full professor,full professor,same_level,TORINO,high,Social Sciences,north,2012,2015,3,3,2015,2,0.5,0,0,Post_ANVUR,3,0.420353982300885,0,0.333333333333333,0,0,not_fascia_A,3,1,56,56   Social Sciences,504
sciolla_loredana,F,SPS/07,full professor,full professor,same_level,TORINO,high,Social Sciences,north,2012,2015,3,3,2013,1,1,0,0,Post_ANVUR,3,2.34501347708895,0,0.333333333333333,0,0,not_fascia_A,3,1,56,56   Social Sciences,504
sciolla_loredana,F,SPS/07,full professor,full professor,same_level,TORINO,high,Social Sciences,north,2012,2015,3,3,2012,1,1,0,0,Post_ANVUR,3,3.55972696245734,0,0.333333333333333,0,0,not_fascia_A,3,1,56,56   Social Sciences,504
sciortino_giuseppe,M,SPS/07,full professor,full professor,same_level,TRENTO,medium,Sociology,north,2006,2015,9,13,2015,2,0.5,0.5,0.25,Post_ANVUR,6,0.420353982300885,11,0.833333333333333,1.08283483131626,0.282685868232274,not_fascia_A,6,1,57,57   Sociology,505
sciortino_giuseppe,M,SPS/07,full professor,full professor,same_level,TRENTO,medium,Sociology,north,2006,2015,9,13,2014,1,1,0,0.25,Post_ANVUR,6,1.59946949602122,11,0.833333333333333,1.08283483131626,0.282685868232274,not_fascia_A,6,1,57,57   Sociology,505
sciortino_giuseppe,M,SPS/07,full professor,full professor,same_level,TRENTO,medium,Sociology,north,2006,2015,9,13,2014,2,0.5,0,0.25,Post_ANVUR,6,1.59946949602122,11,0.833333333333333,1.08283483131626,0.282685868232274,not_fascia_A,6,1,57,57   Sociology,505
sciortino_giuseppe,M,SPS/07,full professor,full professor,same_level,TRENTO,medium,Sociology,north,2006,2015,9,13,2014,2,0.5,0.5,0.25,Post_ANVUR,6,1.59946949602122,11,0.833333333333333,1.08283483131626,0.282685868232274,not_fascia_A,6,1,57,57   Sociology,505
sciortino_giuseppe,M,SPS/07,full professor,full professor,same_level,TRENTO,medium,Sociology,north,2006,2015,9,13,2013,2,0.5,0.5,0.25,Post_ANVUR,6,2.34501347708895,11,0.833333333333333,1.08283483131626,0.282685868232274,not_fascia_A,6,1,57,57   Sociology,505
sciortino_giuseppe,M,SPS/07,full professor,full professor,same_level,TRENTO,medium,Sociology,north,2006,2015,9,13,2011,2,0.5,0,0.25,Post_ANVUR,6,5.28971962616822,11,0.833333333333333,1.08283483131626,0.282685868232274,not_fascia_A,6,1,57,57   Sociology,505
sciortino_giuseppe,M,SPS/07,full professor,full professor,same_level,TRENTO,medium,Sociology,north,2006,2015,9,13,2010,1,1,0,0.071428571428572,Before_ANVUR,7,5.21022727272727,94,0.714285714285714,1.08283483131626,0.800148963083981,not_fascia_A,7,1,57,57   Sociology,505
sciortino_giuseppe,M,SPS/07,full professor,full professor,same_level,TRENTO,medium,Sociology,north,2006,2015,9,13,2010,2,0.5,0,0.071428571428572,Before_ANVUR,7,5.21022727272727,94,0.714285714285714,1.08283483131626,0.800148963083981,not_fascia_A,7,1,57,57   Sociology,505
sciortino_giuseppe,M,SPS/07,full professor,full professor,same_level,TRENTO,medium,Sociology,north,2006,2015,9,13,2010,2,0.5,0,0.071428571428572,Before_ANVUR,7,5.21022727272727,94,0.714285714285714,1.08283483131626,0.800148963083981,not_fascia_A,7,1,57,57   Sociology,505
